timestamp,open,high,low,close,volume
2020-03-24 10:06:00,240.65,241.43,240.37,241.06,53870
2020-03-24 10:07:00,240.8301,241.67,240.5101,241.1528,70577
2020-03-24 10:08:00,241.34,242.0,241.0836,241.7116,56560
2020-03-24 10:09:00,241.7875,242.0799,241.3,241.74,48399
2020-03-24 10:10:00,241.9309,242.1,241.46,241.49,76345
2020-03-24 10:11:00,241.55,241.71,240.85,240.99,31523
2020-03-24 10:12:00,241.12,241.9,240.9665,241.8035,44440
2020-03-24 10:13:00,241.81,241.81,241.0,241.6,34833
2020-03-24 10:14:00,241.7,241.98,241.4718,241.8237,52913
2020-03-24 10:15:00,241.8,242.64,241.748,242.64,74879
2020-03-24 10:16:00,242.79,243.49,242.6391,243.38,72028
2020-03-24 10:17:00,243.44,243.618,242.76,242.97,70163
2020-03-24 10:18:00,243.09,243.11,242.15,242.15,35755
2020-03-24 10:19:00,242.2,242.65,241.76,242.3304,49525
2020-03-24 10:20:00,242.305,242.74,241.98,242.5701,34879
2020-03-24 10:21:00,242.74,242.95,241.62,241.65,50588
2020-03-24 10:22:00,241.63,242.57,241.5814,242.55,49579
2020-03-24 10:23:00,242.38,244.0,242.2891,243.845,60133
2020-03-24 10:24:00,243.7801,244.77,243.3457,244.6101,79809
2020-03-24 10:25:00,244.65,245.06,244.2364,244.97,125003
2020-03-24 10:26:00,245.058,245.7528,244.56,245.71,63884
2020-03-24 10:27:00,245.77,246.1743,245.61,246.125,81113
2020-03-24 10:28:00,246.185,246.37,244.94,245.39,102685
2020-03-24 10:29:00,245.32,245.4499,244.67,244.75,52549
2020-03-24 10:30:00,244.67,244.72,243.4982,243.79,53807
2020-03-24 10:31:00,243.57,243.87,243.14,243.38,66634
2020-03-24 10:32:00,243.52,244.6362,243.52,244.6362,35683
2020-03-24 10:33:00,244.63,244.63,243.635,243.8332,43939
2020-03-24 10:34:00,243.8268,245.11,243.3402,244.58,50727
2020-03-24 10:35:00,244.68,244.9599,243.71,243.84,36422
2020-03-24 10:36:00,243.7875,244.01,242.82,243.035,50252
2020-03-24 10:37:00,242.89,243.85,242.71,243.1003,54938
2020-03-24 10:38:00,243.22,243.33,242.62,243.06,25479
2020-03-24 10:39:00,243.17,244.16,243.0595,243.84,51257
2020-03-24 10:40:00,243.86,244.75,243.7601,244.27,37619
2020-03-24 10:41:00,244.24,244.77,243.53,244.5916,33856
2020-03-24 10:42:00,244.675,244.76,243.6901,243.7597,31727
2020-03-24 10:43:00,243.8,244.48,243.59,244.3111,24044
2020-03-24 10:44:00,244.35,244.79,244.18,244.4177,35292
2020-03-24 10:45:00,244.4386,244.66,244.08,244.16,23035
2020-03-24 10:46:00,244.36,245.46,243.9,245.29,70849
2020-03-24 10:47:00,245.27,245.3,244.35,244.615,76091
2020-03-24 10:48:00,244.52,245.3,244.52,244.8772,70719
2020-03-24 10:49:00,244.955,245.16,243.61,244.361,58412
2020-03-24 10:50:00,244.4784,244.5099,243.6101,244.21,62308
2020-03-24 10:51:00,244.05,245.28,244.05,245.06,66669
2020-03-24 10:52:00,245.01,245.08,244.48,244.8,31493
2020-03-24 10:53:00,244.87,245.3,244.77,244.8,42072
2020-03-24 10:54:00,244.81,245.76,244.54,244.84,62704
2020-03-24 10:55:00,244.84,245.163,244.22,244.79,57059
2020-03-24 10:56:00,244.67,245.1699,244.23,245.0399,58092
2020-03-24 10:57:00,244.92,245.227,244.6,244.765,32436
2020-03-24 10:58:00,244.76,244.9499,243.8,243.955,43310
2020-03-24 10:59:00,243.8038,244.3,243.62,244.3,43599
2020-03-24 11:00:00,244.35,244.94,244.26,244.31,35818
2020-03-24 11:01:00,244.15,245.49,244.15,245.1199,58001
2020-03-24 11:02:00,245.15,246.27,244.96,246.27,87185
2020-03-24 11:03:00,246.305,247.0,246.305,246.9,95240
2020-03-24 11:04:00,246.9,247.8299,246.1,247.2705,75028
2020-03-24 11:05:00,247.29,247.35,245.65,245.65,76778
2020-03-24 11:06:00,245.75,246.38,245.3501,245.53,37717
2020-03-24 11:07:00,245.5036,246.38,245.22,245.22,30993
2020-03-24 11:08:00,245.3634,245.4179,244.32,244.8767,59301
2020-03-24 11:09:00,244.81,246.1862,244.62,245.67,35212
2020-03-24 11:10:00,245.715,246.04,245.27,245.42,28305
2020-03-24 11:11:00,245.4182,246.21,245.05,246.1543,46361
2020-03-24 11:12:00,246.04,246.3,245.41,245.51,30994
2020-03-24 11:13:00,245.71,245.72,244.31,244.43,43062
2020-03-24 11:14:00,244.45,245.343,244.2,245.298,38204
2020-03-24 11:15:00,245.299,246.0,245.23,246.0,38142
2020-03-24 11:16:00,246.0,246.22,245.43,245.69,26582
2020-03-24 11:17:00,245.57,246.42,245.2901,246.41,34432
2020-03-24 11:18:00,246.4,247.0399,246.31,247.0,53255
2020-03-24 11:19:00,246.99,248.3351,246.9886,247.915,100243
2020-03-24 11:20:00,247.84,247.99,247.33,247.69,61139
2020-03-24 11:21:00,248.6727,248.6727,248.6727,248.6727,86178
2020-03-24 11:22:00,248.59,249.36,248.52,248.99,62515
2020-03-24 11:23:00,248.975,249.5,248.9,249.4978,81883
2020-03-24 11:24:00,249.5,249.53,249.0,249.14,104790
2020-03-24 11:25:00,249.06,249.07,248.38,248.57,140667
2020-03-24 11:26:00,248.69,249.425,248.68,249.41,50536
2020-03-24 11:27:00,249.445,250.44,249.445,249.86,147233
2020-03-24 11:28:00,249.94,251.0,249.8826,250.23,97696
2020-03-24 11:29:00,250.16,250.44,249.73,250.25,62078
2020-03-24 11:30:00,250.2923,250.52,249.59,250.29,84260
2020-03-24 11:31:00,250.29,250.7,249.79,250.21,80222
2020-03-24 11:32:00,250.21,250.38,249.42,249.595,99906
2020-03-24 11:33:00,249.51,249.928,249.2701,249.7598,30144
2020-03-24 11:34:00,249.687,249.76,249.24,249.63,70933
2020-03-24 11:35:00,249.65,250.62,249.57,250.2578,84677
2020-03-24 11:36:00,250.17,251.613,250.17,251.28,92000
2020-03-24 11:37:00,251.34,251.45,250.235,250.685,45718
2020-03-24 11:38:00,250.65,250.97,250.13,250.57,84440
2020-03-24 11:39:00,250.56,250.7299,249.74,250.3442,80420
2020-03-24 11:40:00,250.415,251.0,250.03,250.79,46925
2020-03-24 11:41:00,250.78,251.6802,250.45,251.6059,56411
2020-03-24 11:42:00,251.66,252.44,251.34,251.4201,81139
2020-03-24 11:43:00,251.4901,251.6399,250.57,251.25,41161
2020-03-24 11:44:00,251.2757,251.76,250.81,251.12,34186
2020-03-24 11:45:00,251.08,251.4,250.81,251.065,29827
2020-03-24 11:46:00,251.1524,251.47,250.83,251.13,31807
2020-03-24 11:47:00,251.05,252.2599,250.84,252.062,63461
2020-03-24 11:48:00,252.08,252.66,251.44,251.7593,123069
2020-03-24 11:49:00,251.77,251.91,251.125,251.48,35925
2020-03-24 11:50:00,251.53,251.79,250.75,251.02,62801
2020-03-24 11:51:00,250.99,251.04,249.7,249.845,69939
2020-03-24 11:52:00,249.83,250.5015,249.62,250.3434,41649
2020-03-24 11:53:00,250.2961,251.0699,250.2961,251.0422,43100
2020-03-24 11:54:00,250.945,251.48,250.86,251.48,43157
2020-03-24 11:55:00,251.44,251.75,250.7,250.87,46499
2020-03-24 11:56:00,250.94,251.6808,250.89,251.55,31099
2020-03-24 11:57:00,251.53,252.17,251.51,251.71,53589
2020-03-24 11:58:00,251.66,251.6938,250.81,250.8817,50224
2020-03-24 11:59:00,250.905,251.1399,250.5101,250.64,28215
2020-03-24 12:00:00,250.77,251.18,250.68,251.01,39264
2020-03-24 12:01:00,250.84,250.8522,250.76,250.76,922
2020-03-24 12:03:00,250.525,250.7978,250.395,250.395,142494
2020-03-24 12:04:00,250.23,250.937,250.08,250.91,26655
2020-03-24 12:05:00,250.6579,251.17,250.58,250.74,36487
2020-03-24 12:06:00,250.8,251.53,250.65,251.2,48540
2020-03-24 12:07:00,251.2655,251.36,250.98,251.03,42809
2020-03-24 12:08:00,251.07,251.08,250.52,251.0,26925
2020-03-24 12:09:00,250.97,251.6,250.78,251.19,39807
2020-03-24 12:10:00,251.16,251.24,250.4405,250.5309,38952
2020-03-24 12:11:00,250.6,251.2499,250.35,251.0,43856
2020-03-24 12:12:00,250.9911,251.09,250.59,250.79,32205
2020-03-24 12:13:00,250.85,251.0,250.4301,250.58,22987
2020-03-24 12:14:00,250.57,251.13,250.52,250.5238,33412
2020-03-24 12:15:00,250.61,250.76,250.08,250.37,58745
2020-03-24 12:16:00,250.33,250.79,250.03,250.68,42631
2020-03-24 12:17:00,250.72,250.84,250.34,250.53,27572
2020-03-24 12:18:00,250.58,250.58,249.82,250.01,55703
2020-03-24 12:19:00,250.11,250.24,249.88,250.23,36530
2020-03-24 12:20:00,250.19,250.47,249.85,250.0,66054
2020-03-24 12:21:00,249.97,250.63,249.85,250.4307,54920
2020-03-24 12:22:00,250.3,250.38,249.6087,249.9178,42201
2020-03-24 12:23:00,249.89,250.3699,249.83,249.83,39862
2020-03-24 12:24:00,249.79,250.25,249.64,250.2275,30301
2020-03-24 12:25:00,250.197,250.81,249.8124,249.83,36646
2020-03-24 12:26:00,249.84,250.2442,249.82,250.24,34043
2020-03-24 12:27:00,250.1348,250.3069,249.9169,250.076,20677
2020-03-24 12:28:00,250.075,250.71,249.81,250.56,56790
2020-03-24 12:29:00,250.51,250.85,250.15,250.8,33305
2020-03-24 12:30:00,250.83,251.19,250.66,251.05,63472
2020-03-24 12:31:00,251.03,251.03,250.35,250.6597,27307
2020-03-24 12:32:00,250.65,250.65,250.0927,250.097,20296
2020-03-24 12:33:00,249.95,250.68,249.863,250.55,78288
2020-03-24 12:34:00,250.5,250.75,250.46,250.61,26979
2020-03-24 12:35:00,250.6,250.74,250.055,250.4807,30027
2020-03-24 12:36:00,250.44,250.9,250.25,250.66,22416
2020-03-24 12:37:00,250.49,250.49,249.87,250.0473,39551
2020-03-24 12:38:00,249.9814,250.43,249.96,250.42,27666
2020-03-24 12:39:00,250.2405,250.4,250.0275,250.211,17378
2020-03-24 12:40:00,250.25,250.64,250.12,250.245,32152
2020-03-24 12:41:00,250.18,250.18,249.08,249.08,62871
2020-03-24 12:42:00,249.09,249.2448,248.52,248.64,47871
2020-03-24 12:43:00,248.585,248.6999,248.08,248.395,45933
2020-03-24 12:44:00,248.4187,249.25,248.33,249.2232,50022
2020-03-24 12:45:00,249.23,249.4357,248.81,249.14,36591
2020-03-24 12:46:00,249.11,249.2885,248.58,248.59,22508
2020-03-24 12:47:00,248.551,248.551,247.39,247.5595,58608
2020-03-24 12:48:00,247.5575,248.07,247.44,247.44,44506
2020-03-24 12:49:00,247.51,247.64,247.1,247.56,52104
2020-03-24 12:50:00,247.64,248.54,247.64,248.5,53284
2020-03-24 12:51:00,248.49,248.85,247.85,248.09,66755
2020-03-24 12:52:00,248.09,248.82,247.8,247.9485,32177
2020-03-24 12:53:00,247.93,248.08,246.89,246.94,40669
2020-03-24 12:54:00,246.89,247.06,246.16,246.74,50365
2020-03-24 12:55:00,246.82,246.9664,246.304,246.879,39413
2020-03-24 12:56:00,246.87,247.2,246.5983,247.0,42483
2020-03-24 12:57:00,247.1,247.1,246.4,246.95,33163
2020-03-24 12:58:00,246.92,246.98,246.44,246.44,32327
2020-03-24 12:59:00,246.59,246.59,245.53,245.6035,46951
2020-03-24 13:00:00,245.67,245.93,244.49,244.71,104233
2020-03-24 13:01:00,244.7182,245.27,244.57,245.07,68761
2020-03-24 13:02:00,244.9,246.398,244.892,245.79,71856
2020-03-24 13:03:00,245.72,245.72,244.87,245.05,60448
2020-03-24 13:04:00,245.3999,245.97,245.09,245.43,38634
2020-03-24 13:05:00,245.215,245.27,244.53,244.7348,39421
2020-03-24 13:06:00,244.58,244.82,243.4,243.76,58068
2020-03-24 13:07:00,243.85,244.09,242.88,242.915,40707
2020-03-24 13:08:00,242.8623,243.77,242.58,243.62,51615
2020-03-24 13:09:00,243.48,244.0,243.39,243.725,48386
2020-03-24 13:10:00,243.66,243.82,242.692,242.96,28121
2020-03-24 13:11:00,242.8,242.919,242.475,242.59,35820
2020-03-24 13:12:00,242.5,243.94,242.42,243.33,43288
2020-03-24 13:13:00,243.35,243.53,243.07,243.36,50100
2020-03-24 13:14:00,243.45,244.455,243.1453,244.17,50494
2020-03-24 13:15:00,244.25,245.29,244.16,244.6228,110159
2020-03-24 13:16:00,244.575,244.72,244.3143,244.4469,31466
2020-03-24 13:17:00,244.36,244.49,243.09,243.41,40774
2020-03-24 13:18:00,243.52,243.69,242.85,243.03,20905
2020-03-24 13:19:00,242.98,243.2076,241.81,241.9777,69154
2020-03-24 13:20:00,242.02,242.61,241.5201,242.61,69140
2020-03-24 13:21:00,242.4357,242.5999,241.0,241.48,56672
2020-03-24 13:22:00,241.384,241.81,241.02,241.02,92407
2020-03-24 13:23:00,241.0566,241.6499,241.0,241.2101,35105
2020-03-24 13:24:00,241.45,242.8499,241.32,242.6843,57307
2020-03-24 13:25:00,242.6937,242.93,242.38,242.41,44166
2020-03-24 13:26:00,242.45,242.61,241.85,242.17,26049
2020-03-24 13:27:00,242.33,243.1544,242.3132,243.05,36468
2020-03-24 13:28:00,242.9752,244.1576,242.6801,243.9223,45934
2020-03-24 13:29:00,243.8768,244.19,243.42,243.6,49841
2020-03-24 13:30:00,243.525,243.82,243.42,243.42,26231
2020-03-24 13:31:00,243.44,245.48,243.41,244.7028,63206
2020-03-24 13:32:00,244.725,245.26,244.65,245.1999,36472
2020-03-24 13:33:00,245.2,245.8,244.77,245.08,84767
2020-03-24 13:34:00,244.96,245.71,244.89,245.6169,38188
2020-03-24 13:35:00,245.62,245.8085,245.28,245.28,36604
2020-03-24 13:36:00,245.27,245.58,244.93,245.0,31634
2020-03-24 13:37:00,245.0,245.23,244.1428,244.7307,31751
2020-03-24 13:38:00,244.6515,244.98,244.4501,244.65,36460
2020-03-24 13:39:00,244.619,245.66,244.5367,245.535,32077
2020-03-24 13:40:00,245.64,245.83,245.3,245.435,41361
2020-03-24 13:41:00,245.51,246.095,245.13,245.6536,35883
2020-03-24 13:42:00,245.65,245.731,244.37,244.78,31136
2020-03-24 13:43:00,244.8652,244.9899,243.82,244.06,33998
2020-03-24 13:44:00,244.17,244.24,243.61,243.9861,27650
2020-03-24 13:45:00,243.87,244.77,243.75,244.7667,20417
2020-03-24 13:46:00,244.705,244.75,244.21,244.75,16598
2020-03-24 13:47:00,244.75,245.0899,244.56,245.0899,36317
2020-03-24 13:48:00,245.09,245.2162,244.27,244.27,19249
2020-03-24 13:49:00,244.3969,244.6003,243.2,243.3,29200
2020-03-24 13:50:00,243.2,243.37,242.01,242.31,38618
2020-03-24 13:51:00,242.3721,242.56,241.73,242.08,48645
2020-03-24 13:52:00,242.09,242.3562,241.45,241.5,52984
2020-03-24 13:53:00,241.5193,241.575,240.59,241.0,46099
2020-03-24 13:54:00,241.05,241.9744,241.02,241.6341,59254
2020-03-24 13:55:00,241.75,242.84,241.7,242.66,81971
2020-03-24 13:56:00,242.655,242.75,241.7545,242.085,45183
2020-03-24 13:57:00,242.0812,243.43,242.0812,242.6756,67589
2020-03-24 13:58:00,242.62,242.6999,241.8,242.0948,17364
2020-03-24 13:59:00,242.03,242.1,241.3,241.4544,26231
2020-03-24 14:00:00,241.45,242.65,241.35,241.71,35061
2020-03-24 14:01:00,241.63,242.65,241.4,242.6,36247
2020-03-24 14:02:00,242.61,243.11,242.49,242.6291,34624
2020-03-24 14:03:00,242.64,242.71,241.56,241.74,28832
2020-03-24 14:04:00,241.61,241.62,240.89,240.93,33704
2020-03-24 14:05:00,241.11,241.121,240.11,240.25,32141
2020-03-24 14:06:00,240.29,241.065,240.195,240.87,28124
2020-03-24 14:07:00,240.73,241.55,240.6942,240.9555,23494
2020-03-24 14:08:00,240.9,241.02,239.7,240.18,46598
2020-03-24 14:09:00,240.25,240.31,239.26,239.803,49016
2020-03-24 14:10:00,239.6801,240.0,239.32,239.5,43934
2020-03-24 14:11:00,239.32,239.7,237.6401,237.8506,117090
2020-03-24 14:12:00,237.805,239.13,237.805,238.65,67705
2020-03-24 14:13:00,238.6081,238.8756,238.0,238.645,93262
2020-03-24 14:14:00,238.75,239.2649,238.4501,238.78,67465
2020-03-24 14:15:00,238.9,239.7522,238.4501,239.67,47288
2020-03-24 14:16:00,239.61,240.97,239.2603,240.6,61090
2020-03-24 14:17:00,240.67,241.89,240.58,241.1512,54672
2020-03-24 14:18:00,241.1228,241.8893,241.0,241.67,35669
2020-03-24 14:19:00,241.78,242.55,241.6001,241.8022,65050
2020-03-24 14:20:00,241.935,241.935,240.6343,241.08,35766
2020-03-24 14:21:00,240.99,241.71,240.93,240.9923,40167
2020-03-24 14:22:00,241.025,241.25,240.31,241.105,31751
2020-03-24 14:23:00,241.17,242.0799,241.0,241.57,35115
2020-03-24 14:24:00,241.6,242.46,241.59,242.35,25735
2020-03-24 14:25:00,242.345,242.8,242.03,242.72,31982
2020-03-24 14:26:00,242.7393,243.2325,242.1901,242.27,45399
2020-03-24 14:27:00,242.19,242.9166,241.64,242.9166,33447
2020-03-24 14:28:00,242.77,242.8896,242.221,242.52,17324
2020-03-24 14:29:00,242.58,243.89,242.58,243.45,48421
2020-03-24 14:30:00,243.37,243.4648,242.607,242.7463,25335
2020-03-24 14:31:00,242.55,242.83,241.56,241.72,32280
2020-03-24 14:32:00,241.89,242.28,241.795,242.1,19757
2020-03-24 14:33:00,242.28,242.6,241.68,242.6,25292
2020-03-24 14:34:00,242.43,242.9899,242.05,242.5489,25738
2020-03-24 14:35:00,242.288,243.15,242.17,242.77,20303
2020-03-24 14:36:00,242.84,244.3267,242.73,244.2282,41512
2020-03-24 14:37:00,244.19,244.88,243.88,244.205,59398
2020-03-24 14:38:00,244.0401,244.555,243.92,244.3714,32321
2020-03-24 14:39:00,244.3717,244.7799,243.615,244.7298,43973
2020-03-24 14:40:00,244.645,244.9,243.95,244.9,43009
2020-03-24 14:41:00,244.89,245.19,244.41,244.41,40361
2020-03-24 14:42:00,244.46,244.5413,243.8,244.41,22077
2020-03-24 14:43:00,244.3055,244.729,243.54,243.6001,20543
2020-03-24 14:44:00,243.64,244.0711,243.58,243.6,18052
2020-03-24 14:45:00,243.77,244.23,243.55,243.96,20805
2020-03-24 14:46:00,244.09,244.5,243.8848,243.98,25109
2020-03-24 14:47:00,244.02,244.1,242.94,243.27,21437
2020-03-24 14:48:00,243.27,243.8399,242.88,243.035,25788
2020-03-24 14:49:00,242.93,243.2964,242.5,242.5,21883
2020-03-24 14:50:00,242.52,243.25,242.36,243.18,21178
2020-03-24 14:51:00,243.285,244.1776,243.0,244.0359,33518
2020-03-24 14:52:00,244.04,244.04,243.12,243.69,27075
2020-03-24 14:53:00,243.6,243.6,242.7661,243.3243,22083
2020-03-24 14:54:00,243.38,244.7899,243.17,244.63,30062
2020-03-24 14:55:00,244.6151,244.87,244.19,244.59,28827
2020-03-24 14:56:00,244.62,244.8,244.13,244.68,30503
2020-03-24 14:57:00,244.7999,245.45,244.615,245.345,43696
2020-03-24 14:58:00,245.3089,245.36,244.701,245.0,33495
2020-03-24 14:59:00,245.12,245.75,245.02,245.32,43882
2020-03-24 15:00:00,245.24,246.11,245.18,245.93,46629
2020-03-24 15:01:00,245.87,245.87,245.04,245.18,48582
2020-03-24 15:02:00,245.16,246.4065,244.96,246.2,64329
2020-03-24 15:03:00,246.18,246.23,245.37,245.85,40414
2020-03-24 15:04:00,246.0,246.079,245.4768,245.825,38824
2020-03-24 15:05:00,245.852,246.3499,245.7201,245.8535,34508
2020-03-24 15:06:00,245.815,246.71,245.75,246.0401,38942
2020-03-24 15:07:00,246.33,246.68,246.25,246.48,30063
2020-03-24 15:08:00,246.35,246.68,246.1,246.29,31659
2020-03-24 15:09:00,246.355,247.36,246.2,247.27,46175
2020-03-24 15:10:00,247.245,247.4862,246.65,247.4663,42418
2020-03-24 15:11:00,247.38,247.412,246.6865,247.3,31943
2020-03-24 15:12:00,247.24,247.7199,246.3588,246.82,47906
2020-03-24 15:13:00,246.77,247.08,246.07,246.3917,54640
2020-03-24 15:14:00,246.4,247.14,246.39,247.14,38907
2020-03-24 15:15:00,247.13,247.92,247.13,247.8675,79199
2020-03-24 15:16:00,247.92,249.25,247.68,249.25,103440
2020-03-24 15:17:00,249.231,249.231,247.7203,247.79,99216
2020-03-24 15:18:00,247.7876,247.89,246.62,247.2812,47549
2020-03-24 15:19:00,247.29,248.4,247.29,248.22,55817
2020-03-24 15:20:00,248.22,248.23,247.36,247.62,37694
2020-03-24 15:21:00,247.59,247.87,246.8,247.37,39264
2020-03-24 15:22:00,247.46,248.06,247.29,247.6301,47214
2020-03-24 15:23:00,247.69,248.329,247.63,248.168,34425
2020-03-24 15:24:00,248.24,248.245,247.04,247.37,46433
2020-03-24 15:25:00,247.16,247.8,247.09,247.6,25312
2020-03-24 15:26:00,247.6,247.79,247.17,247.5539,33072
2020-03-24 15:27:00,247.47,247.9736,247.31,247.68,35343
2020-03-24 15:28:00,247.65,248.3,247.48,247.48,40444
2020-03-24 15:29:00,247.52,247.83,247.24,247.515,36535
2020-03-24 15:30:00,247.4987,247.63,247.24,247.45,25891
2020-03-24 15:31:00,247.52,247.5524,247.0,247.1623,47904
2020-03-24 15:32:00,247.22,247.6599,246.66,247.65,41790
2020-03-24 15:33:00,247.74,248.38,247.56,248.3462,46086
2020-03-24 15:34:00,248.31,248.56,247.61,247.82,54426
2020-03-24 15:35:00,247.61,247.78,246.74,247.21,50399
2020-03-24 15:36:00,247.19,247.72,247.03,247.14,35501
2020-03-24 15:37:00,247.15,247.15,245.8,246.14,70106
2020-03-24 15:38:00,246.2,247.365,246.146,246.875,44503
2020-03-24 15:39:00,246.905,247.5,246.66,247.39,42294
2020-03-24 15:40:00,247.3428,247.9,247.12,247.38,36980
2020-03-24 15:41:00,247.365,247.7321,247.17,247.63,46823
2020-03-24 15:42:00,247.68,248.46,247.68,248.2682,45731
2020-03-24 15:43:00,248.224,248.56,247.81,248.16,45185
2020-03-24 15:44:00,248.19,249.0,248.19,249.0,62330
2020-03-24 15:45:00,248.97,249.23,248.34,248.53,63579
2020-03-24 15:46:00,248.46,248.7,247.115,247.615,61721
2020-03-24 15:47:00,247.5,247.885,246.72,247.885,86444
2020-03-24 15:48:00,247.92,248.17,247.07,248.0089,80482
2020-03-24 15:49:00,247.97,248.42,247.31,247.6,80131
2020-03-24 15:50:00,247.745,248.5,247.385,247.385,65874
2020-03-24 15:51:00,247.3,247.53,246.81,247.0,117045
2020-03-24 15:52:00,247.01,247.92,246.88,247.71,71357
2020-03-24 15:53:00,247.68,248.2,247.34,248.035,88474
2020-03-24 15:54:00,247.9685,248.09,246.91,247.14,77041
2020-03-24 15:55:00,247.11,248.68,246.57,248.55,121470
2020-03-24 15:56:00,248.55,249.19,247.86,248.56,103953
2020-03-24 15:57:00,248.5161,249.0,248.3173,248.86,94334
2020-03-24 15:58:00,248.84,249.0,248.45,248.94,87547
2020-03-24 15:59:00,248.96,249.21,248.51,248.77,142107
2020-03-24 16:00:00,248.8,249.65,247.84,249.48,278953
2020-03-25 09:31:00,253.8,254.0,250.6991,250.6991,547023
2020-03-25 09:32:00,251.15,255.0,250.69,254.29,95309
2020-03-25 09:33:00,254.628,255.4648,253.51,253.7097,82978
2020-03-25 09:34:00,254.305,255.99,253.3,255.0497,88305
2020-03-25 09:35:00,256.86,256.86,256.86,256.86,100761
2020-03-25 09:36:00,256.425,258.5219,256.425,258.5219,110988
2020-03-25 09:37:00,258.115,258.7687,258.115,258.7687,136308
2020-03-25 09:38:00,258.8,258.8,258.0,258.6589,119808
2020-03-25 09:39:00,258.5564,259.5,258.5564,259.4899,147652
2020-03-25 09:40:00,259.5,260.34,259.5,260.34,138216
2020-03-25 09:41:00,260.03,260.03,258.07,258.7863,127199
2020-03-25 09:42:00,258.2603,258.3287,258.2603,258.3287,94588
2020-03-25 09:43:00,258.29,258.58,257.61,257.61,67433
2020-03-25 09:44:00,257.61,257.88,257.61,257.88,35018
2020-03-25 09:45:00,257.25,257.25,256.67,256.67,91165
2020-03-25 09:46:00,256.758,256.758,255.2592,255.2592,98529
2020-03-25 09:47:00,256.0842,256.0842,254.46,254.46,123472
2020-03-25 09:48:00,254.42,254.6,254.265,254.265,66598
2020-03-25 09:49:00,254.11,254.11,254.0,254.0,87488
2020-03-25 09:50:00,254.86,254.98,254.49,254.98,72646
2020-03-25 09:51:00,256.1049,256.1049,255.81,255.81,89465
2020-03-25 09:52:00,256.29,256.6242,256.29,256.3177,82134
2020-03-25 09:53:00,256.2,256.2,254.656,254.656,66505
2020-03-25 09:54:00,254.71,254.71,252.087,252.09,95738
2020-03-25 09:55:00,252.3499,252.3499,252.2419,252.2419,72369
2020-03-25 09:56:00,252.15,252.805,251.64,252.805,120176
2020-03-25 09:57:00,253.0,254.095,253.0,254.095,79169
2020-03-25 09:58:00,253.9099,254.43,253.9099,254.43,55535
2020-03-25 09:59:00,254.5547,254.5547,253.71,253.71,10149
2020-03-25 10:00:00,251.48,252.9,250.95,251.1,77510
2020-03-25 10:01:00,251.1373,251.49,249.5,249.64,90275
2020-03-25 10:02:00,249.72,250.436,249.11,249.865,72522
2020-03-25 10:03:00,249.73,249.8,247.2,247.9,87765
2020-03-25 10:04:00,247.99,248.1916,246.51,246.7193,109027
2020-03-25 10:05:00,246.745,247.22,245.47,245.94,87691
2020-03-25 10:06:00,245.99,247.46,245.955,247.46,91225
2020-03-25 10:07:00,247.2488,247.98,246.02,246.455,93313
2020-03-25 10:08:00,246.21,246.53,243.66,243.7922,111735
2020-03-25 10:09:00,243.77,245.5799,243.72,245.3744,63007
2020-03-25 10:10:00,245.24,245.9271,245.18,245.7853,23505
2020-03-25 10:11:00,246.6413,246.989,245.55,245.66,99732
2020-03-25 10:12:00,245.99,245.99,244.477,245.0,34912
2020-03-25 10:13:00,244.41,244.6,244.2,244.58,50036
2020-03-25 10:14:00,244.58,244.929,244.0,244.8021,33920
2020-03-25 10:15:00,244.61,246.18,244.27,245.6588,45187
2020-03-25 10:16:00,245.585,246.71,245.585,246.55,28763
2020-03-25 10:18:00,245.6846,246.06,245.6846,246.0,117389
2020-03-25 10:19:00,245.7,246.6399,245.05,246.4354,33813
2020-03-25 10:21:00,246.56,247.2684,246.0901,247.02,86997
2020-03-25 10:22:00,247.07,248.19,246.55,248.18,64291
2020-03-25 10:23:00,247.97,249.1,247.8244,249.03,50681
2020-03-25 10:24:00,249.1246,249.48,248.66,248.88,38278
2020-03-25 10:25:00,249.013,249.09,247.13,247.5,61879
2020-03-25 10:26:00,247.6784,247.97,246.8901,247.18,28300
2020-03-25 10:27:00,247.17,247.17,245.58,246.74,32758
2020-03-25 10:28:00,246.73,247.52,246.47,247.23,34685
2020-03-25 10:29:00,247.205,248.78,246.9,248.615,34914
2020-03-25 10:30:00,248.48,249.5,248.332,249.12,48728
2020-03-25 10:31:00,249.0896,250.8303,248.9901,250.342,60827
2020-03-25 10:32:00,250.3378,250.68,249.74,250.32,39118
2020-03-25 10:33:00,250.3499,250.5943,249.46,249.46,49412
2020-03-25 10:34:00,249.56,249.5899,248.4,249.0599,49387
2020-03-25 10:35:00,248.99,250.64,248.84,250.4688,49029
2020-03-25 10:36:00,250.64,251.41,250.3,251.0339,65763
2020-03-25 10:37:00,251.07,252.19,250.91,252.0149,55795
2020-03-25 10:38:00,252.09,252.69,251.08,251.54,48403
2020-03-25 10:39:00,251.43,252.43,251.21,252.43,25587
2020-03-25 10:40:00,252.17,252.94,251.89,252.41,33597
2020-03-25 10:41:00,252.49,253.3,252.236,252.98,45196
2020-03-25 10:42:00,253.07,253.42,252.43,253.3019,34158
2020-03-25 10:43:00,253.1901,253.95,252.69,252.9199,39257
2020-03-25 10:44:00,252.7847,252.9,251.8,251.8522,65284
